strain	aligned_row	date	conc	embryoID	channel	intensity	normalized_intensity
wNT002	-19	231114	150uM	02	ch1	17528.4062	1.06311711029248
wNT002	-18	231114	150uM	02	ch1	17471.6523	1.0596749238508
wNT002	-17	231114	150uM	02	ch1	17455.7539	1.0587106684089
wNT002	-16	231114	150uM	02	ch1	17366.0723	1.05327138075487
wNT002	-15	231114	150uM	02	ch1	17236.5371	1.04541492843777
wNT002	-14	231114	150uM	02	ch1	17153.043	1.04035091946253
wNT002	-13	231114	150uM	02	ch1	17072.1875	1.03544694447869
wNT002	-12	231114	150uM	02	ch1	17057.1016	1.03453196805522
wNT002	-11	231114	150uM	02	ch1	17097.8555	1.03700373690327
wNT002	-10	231114	150uM	02	ch1	17140.4629	1.03958792256443
wNT002	-9	231114	150uM	02	ch1	17192.2754	1.04273040766253
wNT002	-8	231114	150uM	02	ch1	17210.0137	1.0438062550626
wNT002	-7	231114	150uM	02	ch1	17190.4629	1.04262047754451
wNT002	-6	231114	150uM	02	ch1	17084.3184	1.03618269690285
wNT002	-5	231114	150uM	02	ch1	17042.7383	1.03366081811631
wNT002	-4	231114	150uM	02	ch1	17224.5645	1.04468877708268
wNT002	-3	231114	150uM	02	ch1	17247.6367	1.0460881313829
wNT002	-2	231114	150uM	02	ch1	17231.5801	1.04511428093704
wNT002	-1	231114	150uM	02	ch1	17243.1602	1.04581662673554
wNT002	0	231114	150uM	02	ch1	17295.6367	1.04899938416378
wNT002	1	231114	150uM	02	ch1	17333.9121	1.05132082926147
wNT002	2	231114	150uM	02	ch1	17430.1016	1.05715482820659
wNT002	3	231114	150uM	02	ch1	17474.4785	1.0598463359885
wNT002	4	231114	150uM	02	ch1	17420.2031	1.05655447329718
wNT002	5	231114	150uM	02	ch1	17344.3906	1.05195636180864
wNT002	6	231114	150uM	02	ch1	17270.7246	1.0474884379054
wNT002	7	231114	150uM	02	ch1	17219.2461	1.04436621027456
wNT002	8	231114	150uM	02	ch1	17359.7539	1.05288816284715
wNT002	9	231114	150uM	02	ch1	17605.4062	1.0677872449618
wNT002	10	231114	150uM	02	ch1	17754.3047	1.07681810271582
wNT002	11	231114	150uM	02	ch1	17909.5078	1.08623134139239
wNT002	12	231114	150uM	02	ch1	18205.3047	1.10417174863611
wNT002	13	231114	150uM	02	ch1	18650.3477	1.13116409595608
wNT002	14	231114	150uM	02	ch1	18894.7832	1.14598937781274
wNT002	15	231114	150uM	02	ch1	18779.623	1.1390047850524
wNT002	16	231114	150uM	02	ch1	18602.7383	1.12827653349471
wNT002	17	231114	150uM	02	ch1	18544.1152	1.12472097801766
wNT002	18	231114	150uM	02	ch1	18625.3047	1.12964521046876
wNT002	19	231114	150uM	02	ch1	18535.1309	1.12417607034351
wNT002	20	231114	150uM	02	ch1	18302.377	1.11005929037197
wNT002	21	231114	150uM	02	ch1	18125.8984	1.09935566922582
wNT002	22	231114	150uM	02	ch1	18176.8262	1.10244449629611
wNT002	23	231114	150uM	02	ch1	18314.1445	1.11077300218653
wNT002	24	231114	150uM	02	ch1	18412.6094	1.11674500664368
wNT002	25	231114	150uM	02	ch1	18319.2754	1.11108419691347
wNT002	26	231114	150uM	02	ch1	18077.7383	1.0964347062039
wNT002	27	231114	150uM	02	ch1	18008.1738	1.09221554278567
wNT002	28	231114	150uM	02	ch1	18025.1738	1.0932466114789
wNT002	29	231114	150uM	02	ch1	18132.1152	1.09973272498183
wNT002	30	231114	150uM	02	ch1	18271.6094	1.10819320159986
wNT002	31	231114	150uM	02	ch1	18410.8555	1.11663863068009
wNT002	32	231114	150uM	02	ch1	18344.1738	1.11259431225179
wNT002	33	231114	150uM	02	ch1	18129.1602	1.0995535009825
wNT002	34	231114	150uM	02	ch1	17977.2031	1.09033713577524
wNT002	35	231114	150uM	02	ch1	17941.1738	1.08815191911237
wNT002	36	231114	150uM	02	ch1	17852.9414	1.08280052703189
wNT002	37	231114	150uM	02	ch1	17831.334	1.08149001446236
wNT002	38	231114	150uM	02	ch1	17819.3477	1.0807630321872
wNT002	39	231114	150uM	02	ch1	17797.2461	1.07942254584425
wNT002	40	231114	150uM	02	ch1	17804.334	1.07985243477311
wNT002	41	231114	150uM	02	ch1	17822.1309	1.08093183632761
wNT002	42	231114	150uM	02	ch1	17820.2168	1.08081574405787
wNT002	43	231114	150uM	02	ch1	17770.8398	1.07782097471284
wNT002	44	231114	150uM	02	ch1	17593.8691	1.06708750716059
wNT002	45	231114	150uM	02	ch1	17521.7832	1.06271541805982
wNT002	46	231114	150uM	02	ch1	17446.7383	1.05816386235533
wNT002	47	231114	150uM	02	ch1	17524.7539	1.06289559428141
wNT002	48	231114	150uM	02	ch1	17357.8555	1.05277302279967
wNT002	49	231114	150uM	02	ch1	17185.3633	1.04231118119698
wNT002	50	231114	150uM	02	ch1	17275.043	1.04775035361391
wNT002	51	231114	150uM	02	ch1	17350.9707	1.05235545210913
wNT002	52	231114	150uM	02	ch1	17412	1.05605694626204
wNT002	53	231114	150uM	02	ch1	17377.2324	1.05394825309154
wNT002	54	231114	150uM	02	ch1	17427.6094	1.05700367353616
wNT002	55	231114	150uM	02	ch1	17516.7539	1.06241038548459
wNT002	56	231114	150uM	02	ch1	17589.0137	1.06679302181158
wNT002	57	231114	150uM	02	ch1	17656.2754	1.07087251787765
wNT002	58	231114	150uM	02	ch1	17707.8691	1.07400173251516
wNT002	59	231114	150uM	02	ch1	17734.1445	1.07559536441763
wNT002	60	231114	150uM	02	ch1	17651.2617	1.07056843145958
wNT002	61	231114	150uM	02	ch1	17362.0293	1.05302616835918
wNT002	62	231114	150uM	02	ch1	17152.6094	1.04032462114574
wNT002	63	231114	150uM	02	ch1	17219.4629	1.04437935943295
wNT002	64	231114	150uM	02	ch1	17444.5801	1.05803296515217
wNT002	65	231114	150uM	02	ch1	17833.2891	1.08160859342719
wNT002	66	231114	150uM	02	ch1	17985.666	1.09085041996606
wNT002	67	231114	150uM	02	ch1	17895.2461	1.0853663536052
wNT002	68	231114	150uM	02	ch1	17682.2754	1.07244944646729
wNT002	69	231114	150uM	02	ch1	17510.5938	1.06203676864594
wNT002	70	231114	150uM	02	ch1	17388.8984	1.05465580881949
wNT002	71	231114	150uM	02	ch1	17296.4062	1.04904605518492
wNT002	72	231114	150uM	02	ch1	17064.1602	1.03496007990686
wNT002	73	231114	150uM	02	ch1	16942.9277	1.02760719547442
wNT002	74	231114	150uM	02	ch1	16966.0293	1.02900833291697
wNT002	75	231114	150uM	02	ch1	17019.3633	1.03224309866312
wNT002	76	231114	150uM	02	ch1	17195.4355	1.04292207120239
wNT002	77	231114	150uM	02	ch1	17213.3633	1.04400941198582
wNT002	78	231114	150uM	02	ch1	17154.377	1.0404318280294
wNT002	79	231114	150uM	02	ch1	17141.5371	1.03965307397562
wNT002	80	231114	150uM	02	ch1	17215.8848	1.04416234373347
wNT002	81	231114	150uM	02	ch1	17277.9121	1.04792436768378
wNT002	82	231114	150uM	02	ch1	17301.4629	1.04935274960028
wNT002	83	231114	150uM	02	ch1	17269.0586	1.04738739317346
wNT002	84	231114	150uM	02	ch1	17218.0586	1.04429418709378
wNT002	85	231114	150uM	02	ch1	17036.4199	1.03327760020859
wNT002	86	231114	150uM	02	ch1	16910.2461	1.02562502049768
wNT002	87	231114	150uM	02	ch1	16826.2891	1.02053293612843
wNT002	88	231114	150uM	02	ch1	16664.5645	1.01072416130582
wNT002	89	231114	150uM	02	ch1	16602.5371	1.00696213129039
wNT002	90	231114	150uM	02	ch1	16614.6953	1.00769953948957
wNT002	91	231114	150uM	02	ch1	16736.3477	1.01507789131873
wNT002	92	231114	150uM	02	ch1	16837.8125	1.02123184300958
wNT002	93	231114	150uM	02	ch1	16951.1738	1.02810733050684
wNT002	94	231114	150uM	02	ch1	17078.1309	1.03580741822407
wNT002	95	231114	150uM	02	ch1	17139.6523	1.03953875878309
wNT002	96	231114	150uM	02	ch1	17173.8398	1.04161226825072
wNT002	97	231114	150uM	02	ch1	17165.8555	1.04112801167617
wNT002	98	231114	150uM	02	ch1	17050.4922	1.03413110067751
wNT002	99	231114	150uM	02	ch1	16843.5508	1.02157987721443
wNT002	100	231114	150uM	02	ch1	16688.6816	1.01218688994002
wNT002	101	231114	150uM	02	ch1	16532.5215	1.00271560816113
wNT002	102	231114	150uM	02	ch1	16368.3047	0.992755678668082
wNT002	103	231114	150uM	02	ch1	16328.1592	0.990320809949028
wNT002	104	231114	150uM	02	ch1	16313.71	0.989444450080666
wNT002	105	231114	150uM	02	ch1	16230.1016	0.98437350868474
wNT002	106	231114	150uM	02	ch1	16232.8408	0.984539644176769
wNT002	107	231114	150uM	02	ch1	16126.6953	0.978101802884013
wNT002	108	231114	150uM	02	ch1	16091.7539	0.975982568552396
wNT002	109	231114	150uM	02	ch1	16072.71	0.974827535076694
wNT002	110	231114	150uM	02	ch1	16034.4639	0.972507867056224
wNT002	111	231114	150uM	02	ch1	16227.0146	0.98418627874027
wNT002	112	231114	150uM	02	ch1	16572.5645	1.00514426014247
wNT002	113	231114	150uM	02	ch1	16854.0586	1.02221718683882
wNT002	114	231114	150uM	02	ch1	16735.5645	1.01503038937752
wNT002	115	231114	150uM	02	ch1	16430.2617	0.996513438846095
wNT002	116	231114	150uM	02	ch1	16156.3047	0.979897645552555
wNT002	117	231114	150uM	02	ch1	16082.7686	0.975437600227146
wNT002	118	231114	150uM	02	ch1	16364.2754	0.992511297192458
wNT002	119	231114	150uM	02	ch1	16667.5938	1.01090789168184
wNT002	120	231114	150uM	02	ch1	16735.0293	1.01499792890902
wNT002	121	231114	150uM	02	ch1	16604.5508	1.00708426440966
wNT002	122	231114	150uM	02	ch1	16344.1885	0.991293004619871
wNT002	123	231114	150uM	02	ch1	16211.7393	0.983259814998527
wNT002	124	231114	150uM	02	ch1	16383.8984	0.993701453719939
wNT002	125	231114	150uM	02	ch1	16780.8398	1.01777638610731
wNT002	126	231114	150uM	02	ch1	17155.3906	1.04049330398395
wNT002	127	231114	150uM	02	ch1	17197.6094	1.04305392062781
wNT002	128	231114	150uM	02	ch1	16989.5801	1.03043671483347
wNT002	129	231114	150uM	02	ch1	16819.7539	1.02013656906232
wNT002	130	231114	150uM	02	ch1	16747.3184	1.01574327633713
wNT002	131	231114	150uM	02	ch1	16730.2324	1.01470699164934
wNT002	132	231114	150uM	02	ch1	16469.4492	0.99889020381173
wNT002	133	231114	150uM	02	ch1	16172.1162	0.980856630413905
wNT002	134	231114	150uM	02	ch1	16030.8408	0.972288122057257
wNT002	135	231114	150uM	02	ch1	15931.1445	0.966241431836052
wNT002	136	231114	150uM	02	ch1	15945.3477	0.967102871533913
wNT002	137	231114	150uM	02	ch1	15956.333	0.967769142058366
wNT002	138	231114	150uM	02	ch1	15984.4785	0.969476197582201
wNT002	139	231114	150uM	02	ch1	16182.9707	0.98151496777453
wNT002	140	231114	150uM	02	ch1	16279.5508	0.987372657039157
wNT002	141	231114	150uM	02	ch1	16295.5215	0.988341297555563
wNT002	142	231114	150uM	02	ch1	16085.623	0.975610722725849
wNT002	143	231114	150uM	02	ch1	15837.3184	0.960550775699728
wNT002	144	231114	150uM	02	ch1	15663.9424	0.950035330655211
wNT002	145	231114	150uM	02	ch1	15663.1162	0.94998522071672
wNT002	146	231114	150uM	02	ch1	15557.0576	0.94355265000452
wNT002	147	231114	150uM	02	ch1	15378.9707	0.932751483694891
wNT002	148	231114	150uM	02	ch1	15262.6523	0.925696644830999
wNT002	149	231114	150uM	02	ch1	15197.5068	0.921745498621906
wNT002	150	231114	150uM	02	ch1	15071.4346	0.914099081062721
wNT002	151	231114	150uM	02	ch1	15029.0576	0.911528869414906
wNT002	152	231114	150uM	02	ch1	15066.6377	0.913808143803042
wNT002	153	231114	150uM	02	ch1	15152.6816	0.919026800952047
wNT002	154	231114	150uM	02	ch1	15186.8115	0.921096816916338
wNT002	155	231114	150uM	02	ch1	15075.377	0.91433819195779
wNT002	156	231114	150uM	02	ch1	14958.9854	0.907278913433407
wNT002	157	231114	150uM	02	ch1	14846.6523	0.900465787396757
wNT002	158	231114	150uM	02	ch1	14732.9131	0.893567379848958
wNT002	159	231114	150uM	02	ch1	14631.1445	0.887395002354048
wNT002	160	231114	150uM	02	ch1	14660.4492	0.889172364632541
wNT002	161	231114	150uM	02	ch1	14890.1162	0.903101920724729
wNT002	162	231114	150uM	02	ch1	15132.2754	0.917789142483358
wNT002	163	231114	150uM	02	ch1	15105.4346	0.916161218449173
wNT002	164	231114	150uM	02	ch1	14800.1016	0.897642436254536
wNT002	165	231114	150uM	02	ch1	14563.1016	0.88326812564897
wNT002	166	231114	150uM	02	ch1	14380.1592	0.872172467925225
wNT002	-166	231114	150uM	03	ch2	12843.3418	1.10070771427488
wNT002	-165	231114	150uM	03	ch2	12883.0908	1.10411430670355
wNT002	-164	231114	150uM	03	ch2	12891.0098	1.10479298554938
wNT002	-163	231114	150uM	03	ch2	12771.21	1.09452583186913
wNT002	-162	231114	150uM	03	ch2	12661.1367	1.08509226447425
wNT002	-161	231114	150uM	03	ch2	12698.877	1.08832670610136
wNT002	-160	231114	150uM	03	ch2	12739.8125	1.0918349846584
wNT002	-159	231114	150uM	03	ch2	12767.8555	1.09423834251589
wNT002	-158	231114	150uM	03	ch2	12967.0752	1.11131198768085
wNT002	-157	231114	150uM	03	ch2	13210.1602	1.13214500286421
wNT002	-156	231114	150uM	03	ch2	13257.4688	1.13619947262624
wNT002	-155	231114	150uM	03	ch2	13221.9346	1.13315409949286
wNT002	-154	231114	150uM	03	ch2	13485.5527	1.15574685461929
wNT002	-153	231114	150uM	03	ch2	13861.0527	1.18792817885301
wNT002	-152	231114	150uM	03	ch2	13915.5273	1.19259679340721
wNT002	-151	231114	150uM	03	ch2	13876.7607	1.18927439520737
wNT002	-150	231114	150uM	03	ch2	14017.8506	1.20136616569473
wNT002	-149	231114	150uM	03	ch2	14062.4854	1.20519148385959
wNT002	-148	231114	150uM	03	ch2	13813.7617	1.18387521745664
wNT002	-147	231114	150uM	03	ch2	13583.5557	1.16414596598781
wNT002	-146	231114	150uM	03	ch2	13693.2109	1.17354370112792
wNT002	-145	231114	150uM	03	ch2	14032.8018	1.20264752232557
wNT002	-144	231114	150uM	03	ch2	14485.5625	1.24145028900196
wNT002	-143	231114	150uM	03	ch2	14768.9883	1.26574061540942
wNT002	-142	231114	150uM	03	ch2	14458.2119	1.23910627162091
wNT002	-141	231114	150uM	03	ch2	13859.5938	1.1878031473379
wNT002	-140	231114	150uM	03	ch2	13401.498	1.14854314874961
wNT002	-139	231114	150uM	03	ch2	13186.5918	1.13012512983606
wNT002	-138	231114	150uM	03	ch2	13188.708	1.13030649366654
wNT002	-137	231114	150uM	03	ch2	13274.7891	1.13768386727371
wNT002	-136	231114	150uM	03	ch2	13522.8936	1.15894706663016
wNT002	-135	231114	150uM	03	ch2	13740.1055	1.17756269001583
wNT002	-134	231114	150uM	03	ch2	13624.8984	1.16768914264133
wNT002	-133	231114	150uM	03	ch2	13332.6943	1.1426464931486
wNT002	-132	231114	150uM	03	ch2	13091.3477	1.12196246335551
wNT002	-131	231114	150uM	03	ch2	12967.2988	1.11133115078098
wNT002	-130	231114	150uM	03	ch2	12953.3994	1.11013993613902
wNT002	-129	231114	150uM	03	ch2	13034.998	1.11713314786637
wNT002	-128	231114	150uM	03	ch2	13148.4277	1.12685436744941
wNT002	-127	231114	150uM	03	ch2	13146.8018	1.12671502360102
wNT002	-126	231114	150uM	03	ch2	13055.9688	1.11893039983505
wNT002	-125	231114	150uM	03	ch2	12990.4053	1.11331143778073
wNT002	-124	231114	150uM	03	ch2	12992.8984	1.11352510291907
wNT002	-123	231114	150uM	03	ch2	13043.0918	1.11782680752571
wNT002	-122	231114	150uM	03	ch2	13097.7666	1.12251257973933
wNT002	-121	231114	150uM	03	ch2	13223.2432	1.13326624990802
wNT002	-120	231114	150uM	03	ch2	13409.3398	1.14921521135513
wNT002	-119	231114	150uM	03	ch2	13515.0117	1.15827156735059
wNT002	-118	231114	150uM	03	ch2	13367.9482	1.14566784384474
wNT002	-117	231114	150uM	03	ch2	13151.2949	1.12710009392835
wNT002	-116	231114	150uM	03	ch2	13049.4531	1.11837198744008
wNT002	-115	231114	150uM	03	ch2	13063.2324	1.11955290920044
wNT002	-114	231114	150uM	03	ch2	13070.5723	1.12018195767379
wNT002	-113	231114	150uM	03	ch2	13027.9316	1.11652753905261
wNT002	-112	231114	150uM	03	ch2	12983.7539	1.11274139554369
wNT002	-111	231114	150uM	03	ch2	12962.6074	1.11092908562915
wNT002	-110	231114	150uM	03	ch2	13095.9873	1.12236008911294
wNT002	-109	231114	150uM	03	ch2	13296.1758	1.13951676295145
wNT002	-108	231114	150uM	03	ch2	13352.0215	1.14430288433296
wNT002	-107	231114	150uM	03	ch2	13375.4688	1.14631237877692
wNT002	-106	231114	150uM	03	ch2	13405.9492	1.14892462813823
wNT002	-105	231114	150uM	03	ch2	13330.3516	1.14244571768047
wNT002	-104	231114	150uM	03	ch2	13220.208	1.1330061253932
wNT002	-103	231114	150uM	03	ch2	13229.4355	1.13379694608392
wNT002	-102	231114	150uM	03	ch2	13237.0469	1.13444926281168
wNT002	-101	231114	150uM	03	ch2	13088.3916	1.12170911791591
wNT002	-100	231114	150uM	03	ch2	12882.8027	1.10408961578608
wNT002	-99	231114	150uM	03	ch2	12742.5195	1.0920669815817
wNT002	-98	231114	150uM	03	ch2	12767.999	1.0942506408382
wNT002	-97	231114	150uM	03	ch2	12922.9795	1.10753287178468
wNT002	-96	231114	150uM	03	ch2	13054.3984	1.11879581248065
wNT002	-95	231114	150uM	03	ch2	13276.4922	1.1378298273624
wNT002	-94	231114	150uM	03	ch2	13430.5615	1.15103396610478
wNT002	-93	231114	150uM	03	ch2	13274.4365	1.13765364853889
wNT002	-92	231114	150uM	03	ch2	13042.8486	1.11780596465473
wNT002	-91	231114	150uM	03	ch2	12927.8076	1.10794665248117
wNT002	-90	231114	150uM	03	ch2	12870.7178	1.10305390850184
wNT002	-89	231114	150uM	03	ch2	13122.3701	1.12462116352304
wNT002	-88	231114	150uM	03	ch2	13678.1445	1.17225247155819
wNT002	-87	231114	150uM	03	ch2	13920.9033	1.19305753055522
wNT002	-86	231114	150uM	03	ch2	13631.8535	1.16828521275632
wNT002	-85	231114	150uM	03	ch2	13204.9326	1.13169698398122
wNT002	-84	231114	150uM	03	ch2	12854.2529	1.1016428238537
wNT002	-83	231114	150uM	03	ch2	12669.5986	1.08581747125863
wNT002	-82	231114	150uM	03	ch2	12617.21	1.08132763231655
wNT002	-81	231114	150uM	03	ch2	12650.2529	1.08415949457627
wNT002	-80	231114	150uM	03	ch2	12842.2373	1.10061305575926
wNT002	-79	231114	150uM	03	ch2	13090.2744	1.12187047876083
wNT002	-78	231114	150uM	03	ch2	13169.9365	1.12869772741393
wNT002	-77	231114	150uM	03	ch2	13052.7568	1.11865512310152
wNT002	-76	231114	150uM	03	ch2	12882.8408	1.10409288105493
wNT002	-75	231114	150uM	03	ch2	12792.1172	1.0963176331528
wNT002	-74	231114	150uM	03	ch2	12751.8721	1.092868523667
wNT002	-73	231114	150uM	03	ch2	12749.4863	1.09266405441705
wNT002	-72	231114	150uM	03	ch2	12741.1699	1.09195131736017
wNT002	-71	231114	150uM	03	ch2	12845.4189	1.10088572713391
wNT002	-70	231114	150uM	03	ch2	13017.1504	1.11560356224082
wNT002	-69	231114	150uM	03	ch2	13006.5518	1.11469523472278
wNT002	-68	231114	150uM	03	ch2	12849.2354	1.10121281108581
wNT002	-67	231114	150uM	03	ch2	12736.0146	1.09150949477476
wNT002	-66	231114	150uM	03	ch2	12703.5703	1.08872893408811
wNT002	-65	231114	150uM	03	ch2	12651.5498	1.08427064227107
wNT002	-64	231114	150uM	03	ch2	12619.9492	1.0815623888634
wNT002	-63	231114	150uM	03	ch2	12628.8643	1.0823264360636
wNT002	-62	231114	150uM	03	ch2	12797.6748	1.09679393389198
wNT002	-61	231114	150uM	03	ch2	12980.9453	1.11250069123679
wNT002	-60	231114	150uM	03	ch2	12959.2598	1.11064218762382
wNT002	-59	231114	150uM	03	ch2	12885.9834	1.1043622100284
wNT002	-58	231114	150uM	03	ch2	12851.7754	1.10143049567584
wNT002	-57	231114	150uM	03	ch2	12785.9404	1.09578826536711
wNT002	-56	231114	150uM	03	ch2	12747.0068	1.09245155483399
wNT002	-55	231114	150uM	03	ch2	12761.4229	1.09368705200652
wNT002	-54	231114	150uM	03	ch2	12778.6377	1.09516240503027
wNT002	-53	231114	150uM	03	ch2	12760.6182	1.09361808712873
wNT002	-52	231114	150uM	03	ch2	12774.2246	1.0947841909105
wNT002	-51	231114	150uM	03	ch2	12753.2061	1.09298285092806
wNT002	-50	231114	150uM	03	ch2	12722.918	1.09038708217567
wNT002	-49	231114	150uM	03	ch2	12716.4258	1.08983068379167
wNT002	-48	231114	150uM	03	ch2	12860.8857	1.10221127202248
wNT002	-47	231114	150uM	03	ch2	12972.1523	1.11174710832337
wNT002	-46	231114	150uM	03	ch2	12924.8438	1.1076926471316
wNT002	-45	231114	150uM	03	ch2	12983.791	1.11274457510995
wNT002	-44	231114	150uM	03	ch2	13207.9287	1.13195375752459
wNT002	-43	231114	150uM	03	ch2	13222.4502	1.13319828775058
wNT002	-42	231114	150uM	03	ch2	13020.585	1.11589791637188
wNT002	-41	231114	150uM	03	ch2	12977.1592	1.11217621264376
wNT002	-40	231114	150uM	03	ch2	13158.666	1.12773181632265
wNT002	-39	231114	150uM	03	ch2	13289.7734	1.13896806066044
wNT002	-38	231114	150uM	03	ch2	13204.2656	1.13163982035069
wNT002	-37	231114	150uM	03	ch2	13008.3086	1.11484579704079
wNT002	-36	231114	150uM	03	ch2	12896.9248	1.10529991639583
wNT002	-35	231114	150uM	03	ch2	12800.2773	1.09701697489416
wNT002	-34	231114	150uM	03	ch2	12757.2959	1.09333335739903
wNT002	-33	231114	150uM	03	ch2	12798.6514	1.09687763104576
wNT002	-32	231114	150uM	03	ch2	12825.1777	1.09915100377818
wNT002	-31	231114	150uM	03	ch2	12886.9697	1.10444673849735
wNT002	-30	231114	150uM	03	ch2	13057.0059	1.1190192819958
wNT002	-29	231114	150uM	03	ch2	13230.0928	1.13385327839929
wNT002	-28	231114	150uM	03	ch2	13294.6172	1.13938318688766
wNT002	-27	231114	150uM	03	ch2	13300.3428	1.13987388566272
wNT002	-26	231114	150uM	03	ch2	13184.0547	1.12990769378356
wNT002	-25	231114	150uM	03	ch2	13002.501	1.11434807065299
wNT002	-24	231114	150uM	03	ch2	12903.5664	1.10586911874744
wNT002	-23	231114	150uM	03	ch2	12998.8857	1.1140382300631
wNT002	-22	231114	150uM	03	ch2	13133.6074	1.12558422928818
wNT002	-21	231114	150uM	03	ch2	13087.6045	1.12164166140379
wNT002	-20	231114	150uM	03	ch2	12954.7871	1.11025886562941
wNT002	-19	231114	150uM	03	ch2	12993.0498	1.11353807829188
wNT002	-18	231114	150uM	03	ch2	13136.29	1.12581413506818
wNT002	-17	231114	150uM	03	ch2	13183.4902	1.12985931466897
wNT002	-16	231114	150uM	03	ch2	13202.0098	1.13144649243802
wNT002	-15	231114	150uM	03	ch2	13320.9268	1.14163798786785
wNT002	-14	231114	150uM	03	ch2	13579.7529	1.16382005616145
wNT002	-13	231114	150uM	03	ch2	13792.6836	1.18206876959957
wNT002	-12	231114	150uM	03	ch2	13924.7207	1.19338469163946
wNT002	-11	231114	150uM	03	ch2	13949.5049	1.195508761882
wNT002	-10	231114	150uM	03	ch2	13994.042	1.19932570690338
wNT002	-9	231114	150uM	03	ch2	14176.1602	1.21493370914855
wNT002	-8	231114	150uM	03	ch2	14444.4727	1.23792878653459
wNT002	-7	231114	150uM	03	ch2	14736.9814	1.2629975410376
wNT002	-6	231114	150uM	03	ch2	14943.2363	1.28067412109537
wNT002	-5	231114	150uM	03	ch2	15089.6631	1.2932232777593
wNT002	-4	231114	150uM	03	ch2	15340.2178	1.31469646561278
wNT002	-3	231114	150uM	03	ch2	15842.9268	1.35777993118989
wNT002	-2	231114	150uM	03	ch2	16319.3066	1.39860691601597
wNT002	-1	231114	150uM	03	ch2	16319.04	1.39858406770428
wNT002	0	231114	150uM	03	ch2	16023.1543	1.37322589553965
wNT002	1	231114	150uM	03	ch2	15701.957	1.34569845358414
wNT002	2	231114	150uM	03	ch2	15046.8232	1.2895517871813
wNT002	3	231114	150uM	03	ch2	14430.6807	1.23674677635128
wNT002	4	231114	150uM	03	ch2	14319.79	1.22724315565567
wNT002	5	231114	150uM	03	ch2	14291.0146	1.22477702921797
wNT002	6	231114	150uM	03	ch2	14038.3975	1.2031270883336
wNT002	7	231114	150uM	03	ch2	13682.7715	1.17264901746293
wNT002	8	231114	150uM	03	ch2	13400.3867	1.14844790745634
wNT002	9	231114	150uM	03	ch2	13308.2061	1.14054779087403
wNT002	10	231114	150uM	03	ch2	13341.1465	1.14337086861781
wNT002	11	231114	150uM	03	ch2	13244.6807	1.13510349927755
wNT002	12	231114	150uM	03	ch2	13093.8926	1.12218056788824
wNT002	13	231114	150uM	03	ch2	13039.29	1.11750098340195
wNT002	14	231114	150uM	03	ch2	12939.7051	1.1089662990992
wNT002	15	231114	150uM	03	ch2	12813.5361	1.09815328845408
wNT002	16	231114	150uM	03	ch2	12707.8408	1.08909492701791
wNT002	17	231114	150uM	03	ch2	12601.1543	1.07995161717008
wNT002	18	231114	150uM	03	ch2	12626.3262	1.08210891430851
wNT002	19	231114	150uM	03	ch2	12782.6973	1.0955103232829
wNT002	20	231114	150uM	03	ch2	12847.96	1.10110350599679
wNT002	21	231114	150uM	03	ch2	12710.334	1.08930860072651
wNT002	22	231114	150uM	03	ch2	12549.8164	1.07555182594404
wNT002	23	231114	150uM	03	ch2	12582.4092	1.07834511346597
wNT002	24	231114	150uM	03	ch2	12603.8105	1.08017926040159
wNT002	25	231114	150uM	03	ch2	12453.04	1.06725783737794
wNT002	26	231114	150uM	03	ch2	12265.2441	1.051163241512
wNT002	27	231114	150uM	03	ch2	12251.2988	1.04996809312095
wNT002	28	231114	150uM	03	ch2	12580.5996	1.07819002605097
wNT002	29	231114	150uM	03	ch2	13058.7324	1.1191672475252
wNT002	30	231114	150uM	03	ch2	13263.1055	1.13668255244065
wNT002	31	231114	150uM	03	ch2	12960.4453	1.11074378804959
wNT002	32	231114	150uM	03	ch2	12471.875	1.0688720457453
wNT002	33	231114	150uM	03	ch2	12084.958	1.03571225499021
wNT002	34	231114	150uM	03	ch2	11926.8955	1.02216588864749
wNT002	35	231114	150uM	03	ch2	11895.8721	1.01950710277736
wNT002	36	231114	150uM	03	ch2	11837.9209	1.01454053458313
wNT002	37	231114	150uM	03	ch2	11750.2686	1.00702850505948
wNT002	38	231114	150uM	03	ch2	11737.293	1.00591646247432
wNT002	39	231114	150uM	03	ch2	11844.5303	1.0151069773112
wNT002	40	231114	150uM	03	ch2	11988.4141	1.02743819227732
wNT002	41	231114	150uM	03	ch2	12058.9717	1.03348516165882
wNT002	42	231114	150uM	03	ch2	12057.2383	1.03333660478152
wNT002	43	231114	150uM	03	ch2	11918.1025	1.02141230573407
wNT002	44	231114	150uM	03	ch2	11741.6143	1.00628680909592
wNT002	45	231114	150uM	03	ch2	11609.9014	0.994998671837168
wNT002	46	231114	150uM	03	ch2	11595.9316	0.99380142373256
wNT002	47	231114	150uM	03	ch2	11666.9834	0.999890747336259
wNT002	48	231114	150uM	03	ch2	11751.4238	1.00712750869664
wNT002	49	231114	150uM	03	ch2	11823.3975	1.01329584152221
wNT002	50	231114	150uM	03	ch2	11873.0957	1.01755510620405
wNT002	51	231114	150uM	03	ch2	11807.6738	1.01194827963711
wNT002	52	231114	150uM	03	ch2	11710.3623	1.0036084316127
wNT002	53	231114	150uM	03	ch2	11652.5029	0.998649730916642
